982.449686,1017.288327,1052.126969,1086.96561,1121.804251,1156.642893,1191.481534,1226.320175,1261.158817,1295.997458,1330.8361,1365.674741,1400.513382,1435.352024,1470.190665,1505.029306,1485.519667,1466.010028,1446.500389,1426.99075,1407.48111,1387.971471,1368.461832,1348.952193,1329.442554,1309.932915,1290.423276,1270.913636,1251.403997,1231.894358,1212.384719,1245.829815,1279.27491,1312.720006,1346.165102,1379.610197,1413.055293,1446.500389,1479.945484,1513.39058,1546.835676,1580.280772,1613.725867,1647.170963,1680.616059,1714.061154,1680.616059,1647.170963,1613.725867,1580.280772,1546.835676,1513.39058,1479.945484,1446.500389,1413.055293,1379.610197,1346.165102,1312.720006,1279.27491,1245.829815,1212.384719,1231.894358,1251.403997,1270.913636,1290.423276,1309.932915,1329.442554,1348.952193,1368.461832,1387.971471,1407.48111,1426.99075,1446.500389,1466.010028,1485.519667,1505.029306,1470.190665,1435.352024,1400.513382,1365.674741,1330.8361,1295.997458,1261.158817,1226.320175,1191.481534,1156.642893,1121.804251,1086.96561,1052.126969,1017.288327,982.449686
989.4174143,1025.092183,1060.766952,1096.441721,1132.116489,1167.791258,1203.466027,1239.140795,1274.815564,1310.490333,1346.165102,1381.83987,1417.514639,1453.189408,1488.864177,1524.538945,1508.095107,1491.651268,1475.207429,1458.763591,1442.319752,1425.875913,1409.432074,1392.988236,1376.544397,1360.100558,1343.65672,1327.212881,1310.769042,1294.325203,1277.881365,1309.654206,1341.427046,1373.199887,1404.972728,1436.745569,1468.51841,1500.291251,1532.064092,1563.836933,1595.609774,1627.382615,1659.155456,1690.928297,1722.701137,1754.473978,1722.701137,1690.928297,1659.155456,1627.382615,1595.609774,1563.836933,1532.064092,1500.291251,1468.51841,1436.745569,1404.972728,1373.199887,1341.427046,1309.654206,1277.881365,1294.325203,1310.769042,1327.212881,1343.65672,1360.100558,1376.544397,1392.988236,1409.432074,1425.875913,1442.319752,1458.763591,1475.207429,1491.651268,1508.095107,1524.538945,1488.864177,1453.189408,1417.514639,1381.83987,1346.165102,1310.490333,1274.815564,1239.140795,1203.466027,1167.791258,1132.116489,1096.441721,1060.766952,1025.092183,989.4174143
996.3851426,1032.896039,1069.406935,1105.917831,1142.428727,1178.939623,1215.450519,1251.961416,1288.472312,1324.983208,1361.494104,1398.005,1434.515896,1471.026792,1507.537688,1544.048585,1530.670546,1517.292508,1503.91447,1490.536431,1477.158393,1463.780355,1450.402317,1437.024278,1423.64624,1410.268202,1396.890164,1383.512125,1370.134087,1356.756049,1343.37801,1373.478597,1403.579183,1433.679769,1463.780355,1493.880941,1523.981527,1554.082113,1584.182699,1614.283286,1644.383872,1674.484458,1704.585044,1734.68563,1764.786216,1794.886802,1764.786216,1734.68563,1704.585044,1674.484458,1644.383872,1614.283286,1584.182699,1554.082113,1523.981527,1493.880941,1463.780355,1433.679769,1403.579183,1373.478597,1343.37801,1356.756049,1370.134087,1383.512125,1396.890164,1410.268202,1423.64624,1437.024278,1450.402317,1463.780355,1477.158393,1490.536431,1503.91447,1517.292508,1530.670546,1544.048585,1507.537688,1471.026792,1434.515896,1398.005,1361.494104,1324.983208,1288.472312,1251.961416,1215.450519,1178.939623,1142.428727,1105.917831,1069.406935,1032.896039,996.3851426
1003.352871,1040.699894,1078.046918,1115.393941,1152.740965,1190.087988,1227.435012,1264.782036,1302.129059,1339.476083,1376.823106,1414.17013,1451.517153,1488.864177,1526.2112,1563.558224,1553.245986,1542.933748,1532.62151,1522.309272,1511.997035,1501.684797,1491.372559,1481.060321,1470.748083,1460.435845,1450.123607,1439.81137,1429.499132,1419.186894,1408.874656,1437.302987,1465.731319,1494.15965,1522.587982,1551.016313,1579.444644,1607.872976,1636.301307,1664.729638,1693.15797,1721.586301,1750.014632,1778.442964,1806.871295,1835.299626,1806.871295,1778.442964,1750.014632,1721.586301,1693.15797,1664.729638,1636.301307,1607.872976,1579.444644,1551.016313,1522.587982,1494.15965,1465.731319,1437.302987,1408.874656,1419.186894,1429.499132,1439.81137,1450.123607,1460.435845,1470.748083,1481.060321,1491.372559,1501.684797,1511.997035,1522.309272,1532.62151,1542.933748,1553.245986,1563.558224,1526.2112,1488.864177,1451.517153,1414.17013,1376.823106,1339.476083,1302.129059,1264.782036,1227.435012,1190.087988,1152.740965,1115.393941,1078.046918,1040.699894,1003.352871
1010.320599,1048.50375,1086.686901,1124.870052,1163.053203,1201.236354,1239.419505,1277.602656,1315.785806,1353.968957,1392.152108,1430.335259,1468.51841,1506.701561,1544.884712,1583.067863,1575.821425,1568.574988,1561.328551,1554.082113,1546.835676,1539.589238,1532.342801,1525.096364,1517.849926,1510.603489,1503.357051,1496.110614,1488.864177,1481.617739,1474.371302,1501.127378,1527.883455,1554.639532,1581.395608,1608.151685,1634.907761,1661.663838,1688.419914,1715.175991,1741.932067,1768.688144,1795.444221,1822.200297,1848.956374,1875.71245,1848.956374,1822.200297,1795.444221,1768.688144,1741.932067,1715.175991,1688.419914,1661.663838,1634.907761,1608.151685,1581.395608,1554.639532,1527.883455,1501.127378,1474.371302,1481.617739,1488.864177,1496.110614,1503.357051,1510.603489,1517.849926,1525.096364,1532.342801,1539.589238,1546.835676,1554.082113,1561.328551,1568.574988,1575.821425,1583.067863,1544.884712,1506.701561,1468.51841,1430.335259,1392.152108,1353.968957,1315.785806,1277.602656,1239.419505,1201.236354,1163.053203,1124.870052,1086.686901,1048.50375,1010.320599
1017.288327,1056.307606,1095.326884,1134.346162,1173.365441,1212.384719,1251.403997,1290.423276,1329.442554,1368.461832,1407.48111,1446.500389,1485.519667,1524.538945,1563.558224,1602.577502,1598.396865,1594.216228,1590.035591,1585.854954,1581.674317,1577.49368,1573.313043,1569.132406,1564.951769,1560.771132,1556.590495,1552.409858,1548.229222,1544.048585,1539.867948,1564.951769,1590.035591,1615.119413,1640.203235,1665.287056,1690.370878,1715.4547,1740.538522,1765.622344,1790.706165,1815.789987,1840.873809,1865.957631,1891.041452,1916.125274,1891.041452,1865.957631,1840.873809,1815.789987,1790.706165,1765.622344,1740.538522,1715.4547,1690.370878,1665.287056,1640.203235,1615.119413,1590.035591,1564.951769,1539.867948,1544.048585,1548.229222,1552.409858,1556.590495,1560.771132,1564.951769,1569.132406,1573.313043,1577.49368,1581.674317,1585.854954,1590.035591,1594.216228,1598.396865,1602.577502,1563.558224,1524.538945,1485.519667,1446.500389,1407.48111,1368.461832,1329.442554,1290.423276,1251.403997,1212.384719,1173.365441,1134.346162,1095.326884,1056.307606,1017.288327
1024.256056,1064.111461,1103.966867,1143.822273,1183.677678,1223.533084,1263.38849,1303.243896,1343.099301,1382.954707,1422.810113,1462.665518,1502.520924,1542.37633,1582.231735,1622.087141,1620.972305,1619.857468,1618.742632,1617.627795,1616.512959,1615.398122,1614.283286,1613.168449,1612.053612,1610.938776,1609.823939,1608.709103,1607.594266,1606.47943,1605.364593,1628.77616,1652.187727,1675.599294,1699.010861,1722.422428,1745.833995,1769.245562,1792.657129,1816.068696,1839.480263,1862.89183,1886.303397,1909.714964,1933.126531,1956.538098,1933.126531,1909.714964,1886.303397,1862.89183,1839.480263,1816.068696,1792.657129,1769.245562,1745.833995,1722.422428,1699.010861,1675.599294,1652.187727,1628.77616,1605.364593,1606.47943,1607.594266,1608.709103,1609.823939,1610.938776,1612.053612,1613.168449,1614.283286,1615.398122,1616.512959,1617.627795,1618.742632,1619.857468,1620.972305,1622.087141,1582.231735,1542.37633,1502.520924,1462.665518,1422.810113,1382.954707,1343.099301,1303.243896,1263.38849,1223.533084,1183.677678,1143.822273,1103.966867,1064.111461,1024.256056
1031.223784,1071.915317,1112.60685,1153.298383,1193.989916,1234.681449,1275.372982,1316.064516,1356.756049,1397.447582,1438.139115,1478.830648,1519.522181,1560.213714,1600.905247,1641.59678,1643.547744,1645.498708,1647.449672,1649.400636,1651.3516,1653.302564,1655.253528,1657.204492,1659.155456,1661.10642,1663.057383,1665.008347,1666.959311,1668.910275,1670.861239,1692.600551,1714.339863,1736.079176,1757.818488,1779.5578,1801.297112,1823.036424,1844.775737,1866.515049,1888.254361,1909.993673,1931.732986,1953.472298,1975.21161,1996.950922,1975.21161,1953.472298,1931.732986,1909.993673,1888.254361,1866.515049,1844.775737,1823.036424,1801.297112,1779.5578,1757.818488,1736.079176,1714.339863,1692.600551,1670.861239,1668.910275,1666.959311,1665.008347,1663.057383,1661.10642,1659.155456,1657.204492,1655.253528,1653.302564,1651.3516,1649.400636,1647.449672,1645.498708,1643.547744,1641.59678,1600.905247,1560.213714,1519.522181,1478.830648,1438.139115,1397.447582,1356.756049,1316.064516,1275.372982,1234.681449,1193.989916,1153.298383,1112.60685,1071.915317,1031.223784
1038.191512,1079.719173,1121.246833,1162.774494,1204.302154,1245.829815,1287.357475,1328.885136,1370.412796,1411.940457,1453.468117,1494.995778,1536.523438,1578.051099,1619.578759,1661.10642,1666.123184,1671.139948,1676.156713,1681.173477,1686.190241,1691.207006,1696.22377,1701.240534,1706.257299,1711.274063,1716.290827,1721.307592,1726.324356,1731.34112,1736.357885,1756.424942,1776.492,1796.559057,1816.626114,1836.693172,1856.760229,1876.827287,1896.894344,1916.961402,1937.028459,1957.095516,1977.162574,1997.229631,2017.296689,2037.363746,2017.296689,1997.229631,1977.162574,1957.095516,1937.028459,1916.961402,1896.894344,1876.827287,1856.760229,1836.693172,1816.626114,1796.559057,1776.492,1756.424942,1736.357885,1731.34112,1726.324356,1721.307592,1716.290827,1711.274063,1706.257299,1701.240534,1696.22377,1691.207006,1686.190241,1681.173477,1676.156713,1671.139948,1666.123184,1661.10642,1619.578759,1578.051099,1536.523438,1494.995778,1453.468117,1411.940457,1370.412796,1328.885136,1287.357475,1245.829815,1204.302154,1162.774494,1121.246833,1079.719173,1038.191512
1045.15924,1087.523028,1129.886816,1172.250604,1214.614392,1256.97818,1299.341968,1341.705756,1384.069544,1426.433331,1468.797119,1511.160907,1553.524695,1595.888483,1638.252271,1680.616059,1688.698623,1696.781188,1704.863753,1712.946318,1721.028883,1729.111447,1737.194012,1745.276577,1753.359142,1761.441707,1769.524271,1777.606836,1785.689401,1793.771966,1801.854531,1820.249333,1838.644136,1857.038938,1875.433741,1893.828544,1912.223346,1930.618149,1949.012952,1967.407754,1985.802557,2004.19736,2022.592162,2040.986965,2059.381767,2077.77657,2059.381767,2040.986965,2022.592162,2004.19736,1985.802557,1967.407754,1949.012952,1930.618149,1912.223346,1893.828544,1875.433741,1857.038938,1838.644136,1820.249333,1801.854531,1793.771966,1785.689401,1777.606836,1769.524271,1761.441707,1753.359142,1745.276577,1737.194012,1729.111447,1721.028883,1712.946318,1704.863753,1696.781188,1688.698623,1680.616059,1638.252271,1595.888483,1553.524695,1511.160907,1468.797119,1426.433331,1384.069544,1341.705756,1299.341968,1256.97818,1214.614392,1172.250604,1129.886816,1087.523028,1045.15924
1052.126969,1095.326884,1138.526799,1181.726715,1224.92663,1268.126545,1311.32646,1354.526376,1397.726291,1440.926206,1484.126121,1527.326037,1570.525952,1613.725867,1656.925783,1700.125698,1711.274063,1722.422428,1733.570794,1744.719159,1755.867524,1767.015889,1778.164254,1789.31262,1800.460985,1811.60935,1822.757715,1833.906081,1845.054446,1856.202811,1867.351176,1884.073724,1900.796272,1917.51882,1934.241368,1950.963916,1967.686463,1984.409011,2001.131559,2017.854107,2034.576655,2051.299203,2068.02175,2084.744298,2101.466846,2118.189394,2101.466846,2084.744298,2068.02175,2051.299203,2034.576655,2017.854107,2001.131559,1984.409011,1967.686463,1950.963916,1934.241368,1917.51882,1900.796272,1884.073724,1867.351176,1856.202811,1845.054446,1833.906081,1822.757715,1811.60935,1800.460985,1789.31262,1778.164254,1767.015889,1755.867524,1744.719159,1733.570794,1722.422428,1711.274063,1700.125698,1656.925783,1613.725867,1570.525952,1527.326037,1484.126121,1440.926206,1397.726291,1354.526376,1311.32646,1268.126545,1224.92663,1181.726715,1138.526799,1095.326884,1052.126969
1059.094697,1103.13074,1147.166782,1191.202825,1235.238868,1279.27491,1323.310953,1367.346996,1411.383038,1455.419081,1499.455124,1543.491166,1587.527209,1631.563252,1675.599294,1719.635337,1733.849503,1748.063668,1762.277834,1776.492,1790.706165,1804.920331,1819.134497,1833.348662,1847.562828,1861.776994,1875.991159,1890.205325,1904.419491,1918.633656,1932.847822,1947.898115,1962.948408,1977.998701,1993.048994,2008.099287,2023.14958,2038.199873,2053.250167,2068.30046,2083.350753,2098.401046,2113.451339,2128.501632,2143.551925,2158.602218,2143.551925,2128.501632,2113.451339,2098.401046,2083.350753,2068.30046,2053.250167,2038.199873,2023.14958,2008.099287,1993.048994,1977.998701,1962.948408,1947.898115,1932.847822,1918.633656,1904.419491,1890.205325,1875.991159,1861.776994,1847.562828,1833.348662,1819.134497,1804.920331,1790.706165,1776.492,1762.277834,1748.063668,1733.849503,1719.635337,1675.599294,1631.563252,1587.527209,1543.491166,1499.455124,1455.419081,1411.383038,1367.346996,1323.310953,1279.27491,1235.238868,1191.202825,1147.166782,1103.13074,1059.094697
1066.062425,1110.934595,1155.806765,1200.678935,1245.551105,1290.423276,1335.295446,1380.167616,1425.039786,1469.911956,1514.784126,1559.656296,1604.528466,1649.400636,1694.272806,1739.144976,1756.424942,1773.704908,1790.984874,1808.264841,1825.544807,1842.824773,1860.104739,1877.384705,1894.664671,1911.944637,1929.224603,1946.504569,1963.784536,1981.064502,1998.344468,2011.722506,2025.100544,2038.478583,2051.856621,2065.234659,2078.612697,2091.990736,2105.368774,2118.746812,2132.124851,2145.502889,2158.880927,2172.258965,2185.637004,2199.015042,2185.637004,2172.258965,2158.880927,2145.502889,2132.124851,2118.746812,2105.368774,2091.990736,2078.612697,2065.234659,2051.856621,2038.478583,2025.100544,2011.722506,1998.344468,1981.064502,1963.784536,1946.504569,1929.224603,1911.944637,1894.664671,1877.384705,1860.104739,1842.824773,1825.544807,1808.264841,1790.984874,1773.704908,1756.424942,1739.144976,1694.272806,1649.400636,1604.528466,1559.656296,1514.784126,1469.911956,1425.039786,1380.167616,1335.295446,1290.423276,1245.551105,1200.678935,1155.806765,1110.934595,1066.062425
1073.030154,1118.738451,1164.446748,1210.155046,1255.863343,1301.571641,1347.279938,1392.988236,1438.696533,1484.404831,1530.113128,1575.821425,1621.529723,1667.23802,1712.946318,1758.654615,1779.000382,1799.346148,1819.691915,1840.037681,1860.383448,1880.729215,1901.074981,1921.420748,1941.766514,1962.112281,1982.458047,2002.803814,2023.14958,2043.495347,2063.841113,2075.546897,2087.25268,2098.958464,2110.664247,2122.370031,2134.075814,2145.781598,2157.487381,2169.193165,2180.898948,2192.604732,2204.310515,2216.016299,2227.722082,2239.427866,2227.722082,2216.016299,2204.310515,2192.604732,2180.898948,2169.193165,2157.487381,2145.781598,2134.075814,2122.370031,2110.664247,2098.958464,2087.25268,2075.546897,2063.841113,2043.495347,2023.14958,2002.803814,1982.458047,1962.112281,1941.766514,1921.420748,1901.074981,1880.729215,1860.383448,1840.037681,1819.691915,1799.346148,1779.000382,1758.654615,1712.946318,1667.23802,1621.529723,1575.821425,1530.113128,1484.404831,1438.696533,1392.988236,1347.279938,1301.571641,1255.863343,1210.155046,1164.446748,1118.738451,1073.030154
1079.997882,1126.542307,1173.086731,1219.631156,1266.175581,1312.720006,1359.264431,1405.808856,1452.353281,1498.897705,1545.44213,1591.986555,1638.53098,1685.075405,1731.61983,1778.164254,1801.575821,1824.987388,1848.398955,1871.810522,1895.222089,1918.633656,1942.045223,1965.45679,1988.868357,2012.279924,2035.691491,2059.103058,2082.514625,2105.926192,2129.337759,2139.371288,2149.404817,2159.438345,2169.471874,2179.505403,2189.538931,2199.57246,2209.605989,2219.639518,2229.673046,2239.706575,2249.740104,2259.773632,2269.807161,2279.84069,2269.807161,2259.773632,2249.740104,2239.706575,2229.673046,2219.639518,2209.605989,2199.57246,2189.538931,2179.505403,2169.471874,2159.438345,2149.404817,2139.371288,2129.337759,2105.926192,2082.514625,2059.103058,2035.691491,2012.279924,1988.868357,1965.45679,1942.045223,1918.633656,1895.222089,1871.810522,1848.398955,1824.987388,1801.575821,1778.164254,1731.61983,1685.075405,1638.53098,1591.986555,1545.44213,1498.897705,1452.353281,1405.808856,1359.264431,1312.720006,1266.175581,1219.631156,1173.086731,1126.542307,1079.997882
1086.96561,1134.346162,1181.726715,1229.107267,1276.487819,1323.868371,1371.248923,1418.629476,1466.010028,1513.39058,1560.771132,1608.151685,1655.532237,1702.912789,1750.293341,1797.673894,1824.151261,1850.628628,1877.105996,1903.583363,1930.060731,1956.538098,1983.015466,2009.492833,2035.9702,2062.447568,2088.924935,2115.402303,2141.87967,2168.357038,2194.834405,2203.195679,2211.556953,2219.918227,2228.279501,2236.640775,2245.002049,2253.363322,2261.724596,2270.08587,2278.447144,2286.808418,2295.169692,2303.530966,2311.89224,2320.253514,2311.89224,2303.530966,2295.169692,2286.808418,2278.447144,2270.08587,2261.724596,2253.363322,2245.002049,2236.640775,2228.279501,2219.918227,2211.556953,2203.195679,2194.834405,2168.357038,2141.87967,2115.402303,2088.924935,2062.447568,2035.9702,2009.492833,1983.015466,1956.538098,1930.060731,1903.583363,1877.105996,1850.628628,1824.151261,1797.673894,1750.293341,1702.912789,1655.532237,1608.151685,1560.771132,1513.39058,1466.010028,1418.629476,1371.248923,1323.868371,1276.487819,1229.107267,1181.726715,1134.346162,1086.96561
